Pas	Proportion
416	0.14900
417	0.14900
418	0.14900
419	0.14900
420	0.14900
421	0.14900
422	0.14900
423	0.14900
424	0.14900
425	0.14900
426	0.14900
427	0.14900
428	0.14900
429	0.14900
430	0.14900
431	0.14900
432	0.14900
433	0.14900
434	0.14900
435	0.14900
436	0.14900
437	0.14900
438	0.14900
439	0.14900
440	0.14900
441	0.14900
442	0.14900
443	0.14900
444	0.14900
445	0.14900
446	0.14900
447	0.14900
448	0.14900
449	0.14900
450	0.14900
451	0.14900
452	0.14900
453	0.14900
454	0.14900
455	0.14900
456	0.14900
457	0.14900
458	0.14900
459	0.14900
460	0.14900
461	0.14900
462	0.14900
463	0.14900
464	0.14900
465	0.14900
466	0.14900
467	0.14900
468	0.14900
469	0.14900
470	0.14900
471	0.14900
472	0.14900
473	0.14900
474	0.14900
475	0.14900
476	0.14900
477	0.14900
478	0.14900
479	0.14900
480	0.14900
481	0.14900
482	0.14900
483	0.14900
484	0.14900
485	0.14900
486	0.14900
487	0.14900
488	0.14900
489	0.14900
490	0.14900
491	0.14900
492	0.14900
493	0.14900
494	0.14900
495	0.14900
496	0.14900
497	0.14900
498	0.14900
499	0.14900
500	0.14900
501	0.14900
502	0.14900
503	0.14900
504	0.14900
505	0.14900
506	0.14900
507	0.14900
508	0.14900
509	0.14900
510	0.14900
511	0.14900
512	0.14900
513	0.14900
514	0.14900
515	0.14900
516	0.14900
517	0.14900
518	0.14900
519	0.14900
520	0.14900
521	0.14900
522	0.14900
523	0.14900
524	0.14900
525	0.14900
526	0.14900
527	0.14900
528	0.14900
529	0.14900
530	0.14900
531	0.14900
532	0.14900
533	0.14900
534	0.14900
535	0.14900
536	0.14900
537	0.14900
538	0.14900
539	0.14900
540	0.14900
541	0.14900
542	0.14900
543	0.14900
544	0.14900
545	0.14900
546	0.14900
547	0.14900
548	0.14900
549	0.14900
550	0.14900
551	0.14900
552	0.14900
553	0.14900
554	0.14900
555	0.14900
556	0.14900
557	0.14900
558	0.14900
559	0.14900
560	0.14900
561	0.14900
562	0.14900
563	0.14900
564	0.14900
565	0.14900
566	0.14900
567	0.14900
568	0.14900
569	0.14900
570	0.14900
571	0.14900
572	0.14900
573	0.14900
574	0.14900
575	0.14900
576	0.14900
577	0.14900
578	0.14900
579	0.14900
580	0.14900
581	0.14900
582	0.14900
583	0.14900
584	0.14900
585	0.14900
586	0.14900
587	0.14900
588	0.14900
589	0.14900
590	0.14900
591	0.14900
592	0.14900
593	0.14900
594	0.14900
595	0.14900
596	0.14900
597	0.14900
598	0.14900
599	0.14900
600	0.14900
601	0.14900
602	0.14900
603	0.14900
604	0.14900
605	0.14900
606	0.14900
607	0.14900
608	0.14900
609	0.14900
610	0.14900
611	0.14900
612	0.14900
613	0.14900
614	0.14900
615	0.14900
616	0.14900
617	0.14900
618	0.14900
619	0.14900
620	0.14900
621	0.14900
622	0.14900
623	0.14900
624	0.14900
625	0.14900
626	0.14900
627	0.14900
628	0.14900
629	0.14900
630	0.14900
631	0.14900
632	0.14900
633	0.14900
634	0.14900
635	0.14900
636	0.14900
637	0.14900
638	0.14900
639	0.14900
640	0.14900
641	0.14900
642	0.14900
643	0.14900
644	0.14900
645	0.14900
646	0.14900
647	0.14900
648	0.14900
649	0.14900
650	0.14900
651	0.14900
652	0.14900
653	0.14900
654	0.14900
655	0.14900
656	0.14900
657	0.14900
658	0.14900
659	0.14900
660	0.14900
661	0.14900
662	0.14900
663	0.14900
664	0.14900
665	0.14900
666	0.14900
667	0.14900
668	0.14900
669	0.14900
670	0.14900
671	0.14900
672	0.14900
673	0.14900
674	0.14900
675	0.14900
676	0.14900
677	0.14900
678	0.14900
679	0.14900
680	0.14900
681	0.14900
682	0.14900
683	0.14900
684	0.14900
685	0.14900
686	0.14900
687	0.14900
688	0.14900
689	0.14900
690	0.14900
691	0.14900
692	0.14900
693	0.14900
694	0.14900
695	0.14900
696	0.14900
697	0.14900
698	0.14900
699	0.14900
700	0.14900
701	0.14900
702	0.14900
703	0.14900
704	0.14900
705	0.14900
706	0.14900
707	0.14900
708	0.14900
709	0.14900
710	0.14900
711	0.14900
712	0.14900
713	0.14900
714	0.14900
715	0.14900
716	0.14900
717	0.14900
718	0.14900
719	0.14900
720	0.14900
721	0.14900
722	0.14900
723	0.14900
724	0.14900
725	0.14900
726	0.14900
727	0.14900
728	0.14900
729	0.14900
730	0.14900
731	0.14900
732	0.14900
733	0.14900
734	0.14900
735	0.14900
736	0.14900
737	0.14900
738	0.14900
739	0.14900
740	0.14900
741	0.14900
742	0.14900
743	0.14900
744	0.14900
745	0.14900
746	0.14900
747	0.14900
748	0.14900
749	0.14900
750	0.14900
751	0.14900
752	0.14900
753	0.14900
754	0.14900
755	0.14900
756	0.14900
757	0.14900
758	0.14900
759	0.14900
760	0.14900
761	0.14900
762	0.14900
763	0.14900
764	0.14900
765	0.14900
766	0.14900
767	0.14900
768	0.14900
769	0.14900
770	0.14900
771	0.14900
772	0.14900
773	0.14900
774	0.14900
775	0.14900
776	0.14900
777	0.14900
778	0.14900
779	0.14900
780	0.14900
781	0.14900
782	0.14900
783	0.14900
784	0.14900
785	0.14900
786	0.14900
787	0.14900
788	0.14900
789	0.14900
790	0.14900
791	0.14900
792	0.14900
793	0.14900
794	0.14900
795	0.14900
796	0.14900
797	0.14900
798	0.14900
799	0.14900
800	0.14900
801	0.14900
802	0.14900
803	0.14900
804	0.14900
805	0.14900
806	0.14900
807	0.14900
808	0.14900
809	0.14900
810	0.14900
811	0.14900
812	0.14900
813	0.14900
814	0.14900
815	0.14900
816	0.14900
817	0.14900
818	0.14900
819	0.14900
820	0.14900
821	0.14900
822	0.14900
823	0.14900
824	0.14900
825	0.14900
826	0.14900
827	0.14900
828	0.14900
829	0.14900
830	0.14900
831	0.14900
832	0.14900
833	0.14900
834	0.14900
835	0.14900
836	0.14900
837	0.14900
838	0.14900
839	0.14900
840	0.14900
841	0.14900
842	0.14900
843	0.14900
844	0.14900
845	0.14900
846	0.14900
847	0.14900
848	0.14900
849	0.14900
850	0.14900
851	0.14900
852	0.14900
853	0.14900
854	0.14900
855	0.14900
856	0.14900
857	0.14900
858	0.14900
859	0.14900
860	0.14900
861	0.14900
862	0.14900
863	0.14900
864	0.14900
865	0.14900
866	0.14900
867	0.14900
868	0.14900
869	0.14900
870	0.14900
871	0.14900
872	0.14900
873	0.14900
874	0.14900
875	0.14900
876	0.14900
877	0.14900
878	0.14900
879	0.14900
880	0.14900
881	0.14900
882	0.14900
883	0.14900
884	0.14900
885	0.14900
886	0.14900
887	0.14900
888	0.14900
889	0.14900
890	0.14900
891	0.14900
892	0.14900
893	0.14900
894	0.14900
895	0.14900
896	0.14900
897	0.14900
898	0.14900
899	0.14900
900	0.14900
901	0.14900
902	0.14900
903	0.14900
904	0.14900
905	0.14900
906	0.14900
907	0.14900
908	0.14900
909	0.14900
910	0.14900
911	0.14900
912	0.14900
913	0.14900
914	0.14900
915	0.14900
916	0.14900
917	0.14900
918	0.14900
919	0.14900
920	0.14900
921	0.14900
922	0.14900
923	0.14900
924	0.14900
925	0.14900
926	0.14900
927	0.14900
928	0.14900
929	0.14900
930	0.14900
931	0.14900
932	0.14900
933	0.14900
934	0.14900
935	0.14900
936	0.14900
937	0.14900
938	0.14900
939	0.14900
940	0.14900
941	0.14900
942	0.14900
943	0.14900
944	0.14900
945	0.14900
946	0.14900
947	0.14900
948	0.14900
949	0.14900
950	0.14900
951	0.14900
952	0.14900
953	0.14900
954	0.14900
955	0.14900
956	0.14900
957	0.14900
958	0.14900
959	0.14900
960	0.14900
961	0.14900
962	0.14900
963	0.14900
964	0.14900
965	0.14900
966	0.14900
967	0.14900
968	0.14900
969	0.14900
970	0.14900
971	0.14900
972	0.14900
973	0.14900
974	0.14900
975	0.14900
976	0.14900
977	0.14900
978	0.14900
979	0.14900
980	0.14900
981	0.14900
982	0.14900
983	0.14900
984	0.14900
985	0.14900
986	0.14900
987	0.14900
988	0.14900
989	0.14900
990	0.14900
991	0.14900
992	0.14900
993	0.14900
994	0.14900
995	0.14900
996	0.14900
997	0.14900
998	0.14900
999	0.14900
1000	0.14900
1001	0.14900
1002	0.14900
1003	0.14900
1004	0.14900
1005	0.14900
1006	0.14900
1007	0.14900
1008	0.14900
1009	0.14900
1010	0.14900
1011	0.14900
1012	0.14900
1013	0.14900
1014	0.14900
1015	0.14900
1016	0.14900
1017	0.14900
1018	0.14900
1019	0.14900
1020	0.14900
1021	0.14900
1022	0.14900
1023	0.14900
1024	0.14900
1025	0.14900
1026	0.14900
1027	0.14900
1028	0.14900
1029	0.14900
1030	0.14900
1031	0.14900
1032	0.14900
1033	0.14900
1034	0.14900
1035	0.14900
1036	0.14900
1037	0.14900
1038	0.14900
1039	0.14900
1040	0.14900
1041	0.14900
1042	0.14900
1043	0.14900
1044	0.14900
1045	0.14900
1046	0.14900
1047	0.14900
1048	0.14900
1049	0.14900
1050	0.14900
1051	0.14900
1052	0.14900
1053	0.14900
1054	0.14900
1055	0.14900
1056	0.14900
1057	0.14900
1058	0.14900
1059	0.14900
1060	0.14900
1061	0.14900
1062	0.14900
1063	0.14900
1064	0.14900
1065	0.14900
1066	0.14900
1067	0.14900
1068	0.14900
1069	0.14900
1070	0.14900
1071	0.14900
1072	0.14900
1073	0.14900
1074	0.14900
1075	0.14900
1076	0.14900
1077	0.14900
1078	0.14900
1079	0.14900
1080	0.14900
1081	0.14900
1082	0.14900
1083	0.14900
1084	0.14900
1085	0.14900
1086	0.14900
1087	0.14900
1088	0.14900
1089	0.14900
1090	0.14900
1091	0.14900
1092	0.14900
1093	0.14900
1094	0.14900
1095	0.14900
1096	0.14900
1097	0.14900
1098	0.14900
1099	0.14900
1100	0.14900
1101	0.14900
1102	0.14900
1103	0.14900
1104	0.14900
1105	0.14900
1106	0.14900
1107	0.14900
1108	0.14900
1109	0.14900
1110	0.14900
1111	0.14900
1112	0.14900
1113	0.14900
1114	0.14900
1115	0.14900
1116	0.14900
1117	0.14900
1118	0.14900
1119	0.14900
1120	0.14900
1121	0.14900
1122	0.14900
1123	0.14900
1124	0.14900
1125	0.14900
1126	0.14900
1127	0.14900
1128	0.14900
1129	0.14900
1130	0.14900
1131	0.14900
1132	0.14900
1133	0.14900
1134	0.14900
1135	0.14900
1136	0.14900
1137	0.14900
1138	0.14900
1139	0.14900
1140	0.14900
1141	0.14900
1142	0.14900
1143	0.14900
1144	0.14900
1145	0.14900
1146	0.14900
1147	0.14900
1148	0.14900
1149	0.14900
1150	0.14900
1151	0.14900
1152	0.14900
1153	0.14900
1154	0.14900
1155	0.14900
1156	0.14900
1157	0.14900
1158	0.14900
1159	0.14900
1160	0.14900
1161	0.14900
1162	0.14900
1163	0.14900
1164	0.14900
1165	0.14900
1166	0.14900
1167	0.14900
1168	0.14900
1169	0.14900
1170	0.14900
1171	0.14900
1172	0.14900
1173	0.14900
1174	0.14900
1175	0.14900
1176	0.14900
1177	0.14900
1178	0.14900
1179	0.14900
1180	0.14900
1181	0.14900
1182	0.14900
1183	0.14900
1184	0.14900
1185	0.14900
1186	0.14900
1187	0.14900
1188	0.14900
1189	0.14900
1190	0.14900
1191	0.14900
1192	0.14900
1193	0.14900
1194	0.14900
1195	0.14900
1196	0.14900
1197	0.14900
1198	0.14900
1199	0.14900
1200	0.14900
1201	0.14900
1202	0.14900
1203	0.14900
1204	0.14900
1205	0.14900
1206	0.14900
1207	0.14900
1208	0.14900
1209	0.14900
1210	0.14900
1211	0.14900
1212	0.14900
1213	0.14900
1214	0.14900
1215	0.14900
1216	0.14900
1217	0.14900
1218	0.14900
1219	0.14900
1220	0.14900
1221	0.14900
1222	0.14900
1223	0.14900
1224	0.14900
1225	0.14900
1226	0.14900
1227	0.14900
1228	0.14900
1229	0.14900
1230	0.14900
1231	0.14900
1232	0.14900
1233	0.14900
1234	0.14900
1235	0.14900
1236	0.14900
1237	0.14900
1238	0.14900
1239	0.14900
1240	0.14900
1241	0.14900
1242	0.14900
1243	0.14900
1244	0.14900
1245	0.14900
1246	0.14900
1247	0.14900
1248	0.14900
1249	0.14900
1250	0.14900
1251	0.14900
1252	0.14900
1253	0.14900
1254	0.14900
1255	0.14900
1256	0.14900
1257	0.14900
1258	0.14900
1259	0.14900
1260	0.14900
1261	0.14900
1262	0.14900
1263	0.14900
1264	0.14900
1265	0.14900
1266	0.14900
1267	0.14900
1268	0.14900
1269	0.14900
1270	0.14900
1271	0.14900
1272	0.14900
1273	0.14900
1274	0.14900
1275	0.14900
1276	0.14900
1277	0.14900
1278	0.14900
1279	0.14900
1280	0.14900
1281	0.14900
1282	0.14900
1283	0.14900
1284	0.14900
1285	0.14900
1286	0.14900
1287	0.14900
1288	0.14900
1289	0.14900
1290	0.14900
1291	0.14900
1292	0.14900
1293	0.14900
1294	0.14900
1295	0.14900
1296	0.14900
1297	0.14900
1298	0.14900
1299	0.14900
1300	0.14900
1301	0.14900
1302	0.14900
1303	0.14900
1304	0.14900
1305	0.14900
1306	0.14900
1307	0.14900
1308	0.14900
1309	0.14900
1310	0.14900
1311	0.14900
1312	0.14900
1313	0.14900
1314	0.14900
1315	0.14900
1316	0.14900
1317	0.14900
1318	0.14900
1319	0.14900
1320	0.14900
1321	0.14900
1322	0.14900
1323	0.14900
1324	0.14900
1325	0.14900
1326	0.14900
1327	0.14900
1328	0.14900
1329	0.14900
1330	0.14900
1331	0.14900
1332	0.14900
1333	0.14900
1334	0.14900
1335	0.14900
1336	0.14900
1337	0.14900
1338	0.14900
1339	0.14900
1340	0.14900
1341	0.14900
1342	0.14900
1343	0.14900
1344	0.14900
1345	0.14900
1346	0.14900
1347	0.14900
1348	0.14900
1349	0.14900
1350	0.14900
1351	0.14900
1352	0.14900
1353	0.14900
1354	0.14900
1355	0.14900
1356	0.14900
1357	0.14900
1358	0.14900
1359	0.14900
1360	0.14900
1361	0.14900
1362	0.14900
1363	0.14900
1364	0.14900
1365	0.14900
1366	0.14900
1367	0.14900
1368	0.14900
1369	0.14900
1370	0.14900
1371	0.14900
1372	0.14900
1373	0.14900
1374	0.14900
1375	0.14900
1376	0.14900
1377	0.14900
1378	0.14900
1379	0.14900
1380	0.14900
1381	0.14900
1382	0.14900
1383	0.14900
1384	0.14900
1385	0.14900
1386	0.14900
1387	0.14900
1388	0.14900
1389	0.14900
1390	0.14900
1391	0.14900
1392	0.14900
1393	0.14900
1394	0.14900
1395	0.14900
1396	0.14900
1397	0.14900
1398	0.14900
1399	0.14900
1400	0.14900
1401	0.14900
1402	0.14900
1403	0.14900
1404	0.14900
1405	0.14900
1406	0.14900
1407	0.14900
1408	0.14900
1409	0.14900
1410	0.14900
1411	0.14900
1412	0.14900
1413	0.14900
1414	0.14900
1415	0.14900
1416	0.14900
1417	0.14900
1418	0.14900
1419	0.14900
1420	0.14900
1421	0.14900
1422	0.14900
1423	0.14900
1424	0.14900
1425	0.14900
1426	0.14900
1427	0.14900
1428	0.14900
1429	0.14900
1430	0.14900
1431	0.14900
1432	0.14900
1433	0.14900
1434	0.14900
1435	0.14900
1436	0.14900
1437	0.14900
1438	0.14900
1439	0.14900
1440	0.14900
1441	0.14900
1442	0.14900
1443	0.14900
1444	0.14900
1445	0.14900
1446	0.14900
1447	0.14900
1448	0.14900
1449	0.14900
1450	0.14900
1451	0.14900
1452	0.14900
1453	0.14900
1454	0.14900
1455	0.14900
1456	0.14900
1457	0.14900
1458	0.14900
1459	0.14900
1460	0.14900
1461	0.14900
1462	0.14900
1463	0.14900
1464	0.14900
1465	0.14900
1466	0.14900
1467	0.14900
1468	0.14900
1469	0.14900
1470	0.14900
1471	0.14900
1472	0.14900
1473	0.14900
1474	0.14900
1475	0.14900
1476	0.14900
1477	0.14900
1478	0.14900
1479	0.14900
1480	0.14900
1481	0.14900
1482	0.14900
1483	0.14900
1484	0.14900
1485	0.14900
1486	0.14900
1487	0.14900
1488	0.14900
1489	0.14900
1490	0.14900
1491	0.14900
1492	0.14900
1493	0.14900
1494	0.14900
1495	0.14900
1496	0.14900
1497	0.14900
1498	0.14900
1499	0.14900
1500	0.14900
1501	0.14900
1502	0.14900
1503	0.14900
1504	0.14900
1505	0.14900
1506	0.14900
1507	0.14900
1508	0.14900
1509	0.14900
1510	0.14900
1511	0.14900
1512	0.14900
1513	0.14900
1514	0.14900
1515	0.14900
1516	0.14900
1517	0.14900
1518	0.14900
1519	0.14900
1520	0.14900
1521	0.14900
1522	0.14900
1523	0.14900
1524	0.14900
1525	0.14900
1526	0.14900
1527	0.14900
1528	0.14900
1529	0.14900
1530	0.14900
1531	0.14900
1532	0.14900
1533	0.14900
1534	0.14900
1535	0.14900
1536	0.14900
1537	0.14900
1538	0.14900
1539	0.14900
1540	0.14900
1541	0.14900
1542	0.14900
1543	0.14900
1544	0.14900
1545	0.14900
1546	0.14900
1547	0.14900
1548	0.14900
1549	0.14900
1550	0.14900
1551	0.14900
1552	0.14900
1553	0.14900
1554	0.14900
1555	0.14900
1556	0.14900
1557	0.14900
1558	0.14900
1559	0.14900
1560	0.14900
1561	0.14900
1562	0.14900
1563	0.14900
1564	0.14900
1565	0.14900
1566	0.14900
1567	0.14900
1568	0.14900
1569	0.14900
1570	0.14900
1571	0.14900
1572	0.14900
1573	0.14900
1574	0.14900
1575	0.14900
1576	0.14900
1577	0.14900
1578	0.14900
1579	0.14900
1580	0.14900
1581	0.14900
1582	0.14900
1583	0.14900
1584	0.14900
1585	0.14900
1586	0.14900
1587	0.14900
1588	0.14900
1589	0.14900
1590	0.14900
1591	0.14900
1592	0.14900
1593	0.14900
1594	0.14900
1595	0.14900
1596	0.14900
1597	0.14900
1598	0.14900
1599	0.14900
1600	0.14900
1601	0.14900
1602	0.14900
1603	0.14900
1604	0.14900
1605	0.14900
1606	0.14900
1607	0.14900
1608	0.14900
1609	0.14900
1610	0.14900
1611	0.14900
1612	0.14900
1613	0.14900
1614	0.14900
1615	0.14900
1616	0.14900
1617	0.14900
1618	0.14900
1619	0.14900
1620	0.14900
1621	0.14900
1622	0.14900
1623	0.14900
1624	0.14900
1625	0.14900
1626	0.14900
1627	0.14900
1628	0.14900
1629	0.14900
1630	0.14900
1631	0.14900
1632	0.14900
1633	0.14900
1634	0.14900
1635	0.14900
1636	0.14900
1637	0.14900
1638	0.14900
1639	0.14900
1640	0.14900
1641	0.14900
1642	0.14900
1643	0.14900
1644	0.14900
1645	0.14900
1646	0.14900
1647	0.14900
1648	0.14900
1649	0.14900
1650	0.14900
1651	0.14900
1652	0.14900
1653	0.14900
1654	0.14900
1655	0.14900
1656	0.14900
1657	0.14900
1658	0.14900
1659	0.14900
1660	0.14900
1661	0.14900
1662	0.14900
1663	0.14900
1664	0.14900
1665	0.14900
1666	0.14900
1667	0.14900
1668	0.14900
1669	0.14900
1670	0.14900
1671	0.14900
1672	0.14900
1673	0.14900
1674	0.14900
1675	0.14900
1676	0.14900
1677	0.14900
1678	0.14900
1679	0.14900
1680	0.14900
1681	0.14900
1682	0.14900
1683	0.14900
1684	0.14900
1685	0.14900
1686	0.14900
1687	0.14900
1688	0.14900
1689	0.14900
1690	0.14900
1691	0.14900
1692	0.14900
1693	0.14900
1694	0.14900
1695	0.14900
1696	0.14900
1697	0.14900
1698	0.14900
1699	0.14900
1700	0.14900
1701	0.14900
1702	0.14900
1703	0.14900
1704	0.14900
1705	0.14900
1706	0.14900
1707	0.14900
1708	0.14900
1709	0.14900
1710	0.14900
1711	0.14900
1712	0.14900
1713	0.14900
1714	0.14900
1715	0.14900
1716	0.14900
1717	0.14900
1718	0.14900
1719	0.14900
1720	0.14900
1721	0.14900
1722	0.14900
1723	0.14900
1724	0.14900
1725	0.14900
1726	0.14900
1727	0.14900
1728	0.14900
1729	0.14900
1730	0.14900
1731	0.14900
1732	0.14900
1733	0.14900
1734	0.14900
1735	0.14900
1736	0.14900
1737	0.14900
1738	0.14900
1739	0.14900
1740	0.14900
1741	0.14900
1742	0.14900
1743	0.14900
1744	0.14900
1745	0.14900
1746	0.14900
1747	0.14900
1748	0.14900
1749	0.14900
1750	0.14900
1751	0.14900
1752	0.14900
1753	0.14900
1754	0.14900
1755	0.14900
1756	0.14900
1757	0.14900
1758	0.14900
1759	0.14900
1760	0.14900
1761	0.14900
1762	0.14900
1763	0.14900
1764	0.14900
1765	0.14900
1766	0.14900
1767	0.14900
1768	0.14900
1769	0.14900
1770	0.14900
1771	0.14900
1772	0.14900
1773	0.14900
1774	0.14900
1775	0.14900
1776	0.14900
1777	0.14900
1778	0.14900
1779	0.14900
1780	0.14900
1781	0.14900
1782	0.14900
1783	0.14900
1784	0.14900
1785	0.14900
1786	0.14900
1787	0.14900
1788	0.14900
1789	0.14900
1790	0.14900
1791	0.14900
1792	0.14900
1793	0.14900
1794	0.14900
1795	0.14900
1796	0.14900
1797	0.14900
1798	0.14900
1799	0.14900
1800	0.14900
1801	0.14900
1802	0.14900
1803	0.14900
1804	0.14900
1805	0.14900
1806	0.14900
1807	0.14900
1808	0.14900
1809	0.14900
1810	0.14900
1811	0.14900
1812	0.14900
1813	0.14900
1814	0.14900
1815	0.14900
1816	0.14900
1817	0.14900
1818	0.14900
1819	0.14900
1820	0.14900
1821	0.14900
1822	0.14900
1823	0.14900
1824	0.14900
1825	0.14900
1826	0.14900
1827	0.14900
1828	0.14900
1829	0.14900
1830	0.14900
1831	0.14900
1832	0.14900
1833	0.14900
1834	0.14900
1835	0.14900
1836	0.14900
1837	0.14900
1838	0.14900
1839	0.14900
1840	0.14900
1841	0.14900
1842	0.14900
1843	0.14900
1844	0.14900
1845	0.14900
1846	0.14900
1847	0.14900
1848	0.14900
1849	0.14900
1850	0.14900
1851	0.14900
1852	0.14900
1853	0.14900
1854	0.14900
1855	0.14900
1856	0.14900
1857	0.14900
1858	0.14900
1859	0.14900
1860	0.14900
1861	0.14900
1862	0.14900
1863	0.14900
1864	0.14900
1865	0.14900
1866	0.14900
1867	0.14900
1868	0.14900
1869	0.14900
1870	0.14900
1871	0.14900
